order_id,customer_id,order_date,order_amount
O002811,C00045,24-02-24,1608.17
O002812,C00047,11-09-24,4357.74
O002813,C00048,23-06-24,4747.62
O002814,C00048,06-09-24,2119.28
O002815,C00048,15-12-23,5290.83
O002816,C00049,12-09-24,4783.13
O002817,C00050,05-11-24,1066.8
O002818,C00051,01-09-23,189.26
O002819,C00051,16-06-23,1804.51
O002820,C00051,16-11-24,433.17
O002821,C00052,13-08-23,3952.52
O002822,C00052,10-09-24,972.51
O002823,C00052,22-01-23,5429.88
O002824,C00052,05-07-23,1773.14
O002825,C00052,08-06-24,1992.56
O002826,C00054,13-06-24,696.51
O002827,C00054,30-03-24,2364.4
O002828,C00054,06-10-24,1259.99
O002829,C00056,02-02-24,318.2
O002830,C00059,11-02-24,1254.33
O002831,C00059,10-12-23,1867.32
O002832,C00059,22-11-24,794.55
O002833,C00060,14-07-24,2309.73
O002834,C00061,04-10-23,1131.21
O002835,C00061,27-01-24,2284.03
O002836,C00062,21-12-24,3121.35
O002837,C00062,15-12-22,4844.2
O002838,C00062,06-05-23,2048.54
O002839,C00062,26-10-24,2263.11
O002840,C00063,16-11-24,1404.71
O002841,C00063,28-11-22,2042.6
O002842,C00063,25-09-22,3754.86
O002843,C00063,29-12-22,3002.04
O002844,C00064,31-12-24,1461.3
O002845,C00065,21-09-24,177.05
O002846,C00065,05-02-24,3742.21
O002847,C00065,07-03-24,4770.3
O002848,C00066,13-08-24,1529.37
O002849,C00066,06-11-24,2158.52
O002850,C00066,22-11-24,2985.76
O002851,C00066,30-12-24,4831.83
O002852,C00067,10-09-24,681.5
O002853,C00067,10-02-24,1902.86
O002854,C00067,21-05-24,2602.56
O002855,C00068,03-12-22,2150.81
O002856,C00068,26-05-24,1673.9
O002857,C00068,05-08-24,1884.95
O002858,C00068,01-10-22,246.92
O002859,C00068,01-07-24,2062
O002860,C00069,21-08-23,3354.77
O002861,C00070,04-01-24,3918.71
O002862,C00071,20-12-22,2482.25
O002863,C00071,04-12-23,577.2
O002864,C00072,26-04-24,1438.38
O002865,C00072,14-06-24,4482.01
O002866,C00073,17-03-23,2300.72
O002867,C00073,28-12-23,864.97
O002868,C00074,17-07-24,2452.61
O002869,C00074,13-11-24,61.73
O002870,C00074,03-09-24,570.05
O002871,C00075,24-09-23,3640.79
O002872,C00075,06-06-23,1067.73
O002873,C00075,20-07-24,1514.23
O002874,C00076,29-07-23,2620.57
O002875,C00076,27-02-23,3618.39
O002876,C00076,31-12-24,1689.15
O002877,C00077,09-10-24,1350.88
O002878,C00077,01-03-24,770.11
O002879,C00078,28-03-24,2769.42
O002880,C00079,21-11-23,2279.17
O002881,C00079,16-09-24,853.6
O002882,C00079,20-12-24,1803.8
O002883,C00080,26-04-24,896.6
O002884,C00081,25-07-23,325.13
O002885,C00081,12-12-22,577.2
O002886,C00081,13-06-24,1790.95
O002887,C00081,17-03-24,1420.44
O002888,C00081,04-02-24,5044.16
O002889,C00082,08-07-24,4784.41
O002890,C00082,26-12-22,4467.39
O002891,C00082,17-03-23,4816.87
O002892,C00082,20-10-23,1793
O002893,C00084,13-10-24,2608.65
O002894,C00085,17-07-24,5972.72
O002895,C00085,05-09-24,910.17
O002896,C00085,02-04-24,1258
O002897,C00087,01-09-22,340.39
O002898,C00087,21-09-22,606.35
O002899,C00087,20-09-23,2080.28
O002900,C00088,22-12-24,147.14
O002901,C00088,28-04-23,3955.16
O002902,C00089,19-09-23,3890.24
O002903,C00090,29-10-24,4245.34
O002904,C00090,07-04-24,3261.98
O002905,C00090,22-06-23,6272.73
O002906,C00090,31-08-24,682.65
O002907,C00091,26-11-24,163.7
O002908,C00091,23-11-23,2668.73
O002909,C00092,04-02-24,2797.14
O002910,C00092,09-08-24,1288.07
O002911,C00094,31-03-23,2435.76
O002912,C00094,16-12-22,32.74
O002913,C00094,01-02-24,802.9
O002914,C00094,10-07-24,3565.77
O002915,C00094,19-07-22,2240.34
O002916,C00095,14-04-24,2807.38
O002917,C00096,11-02-23,156.73
O002918,C00096,29-06-23,2033.95
O002919,C00096,06-12-22,2166.27
O002920,C00097,27-02-24,2723.53
O002921,C00097,20-10-23,1948.4
O002922,C00097,01-05-24,448.25
O002923,C00098,20-12-23,928.29
O002924,C00098,23-06-22,800.4
O002925,C00099,19-02-24,1919.53
O002926,C00100,01-04-23,3245.15
O002927,C00100,14-04-24,594.26
O002928,C00100,15-08-23,4619.38
O002929,C00101,19-09-23,1444.64
O002930,C00102,07-02-24,3578.38
O002931,C00103,10-06-24,1354.47
O002932,C00106,13-10-24,398.93
O002933,C00106,06-11-24,3425.77
O002934,C00107,07-10-24,854.41
O002935,C00108,30-01-24,4297.12
O002936,C00109,02-02-24,1583.78
O002937,C00110,11-01-24,23.12
O002938,C00110,17-07-24,2958.56
O002939,C00111,24-04-24,2650.88
O002940,C00112,06-06-24,2430.61
O002941,C00112,05-11-23,6789.87
O002942,C00113,19-08-23,1433.96
O002943,C00113,29-01-24,1220.37
O002944,C00113,09-06-24,838.31
O002945,C00114,24-06-23,1126.28
O002946,C00114,05-12-22,862.56
O002947,C00115,08-04-24,1605.85
O002948,C00115,13-12-24,123.46
O002949,C00115,30-04-24,85.24
O002950,C00115,01-03-24,1356.54
O002951,C00116,13-12-23,2230.15
O002952,C00117,20-05-24,4998.85
O002953,C00117,01-07-24,2939.66
O002954,C00117,31-12-23,1737.21
O002955,C00118,02-06-23,681.04
O002956,C00118,05-04-23,3770.65
O002957,C00118,03-12-24,642.34
O002958,C00119,02-02-24,2029.04
O002959,C00119,17-03-24,3401.95
O002960,C00120,15-04-23,3494.91
O002961,C00120,11-09-22,3261.1
O002962,C00120,20-06-24,2237.6
O002963,C00120,15-02-23,528.22
O002964,C00121,22-12-24,4513.38
O002965,C00122,20-10-24,780.48
O002966,C00123,08-07-22,1816.23
O002967,C00123,27-03-23,50.49
O002968,C00123,06-09-24,2331.46
O002969,C00124,30-05-24,2254.75
O002970,C00125,02-07-23,1295.42
O002971,C00126,24-03-24,1206.87
O002972,C00127,11-08-24,201.96
O002973,C00128,16-01-24,716.38
O002974,C00128,18-12-23,646.46
O002975,C00130,01-08-24,2957.78
O002976,C00130,24-02-24,953.3
O002977,C00130,08-04-24,6836.94
O002978,C00131,19-04-24,1449.36
O002979,C00132,06-11-24,2621.2
O002980,C00132,11-11-24,2626.91
O002981,C00132,08-02-24,1575.71
O002982,C00132,26-08-24,2341.51
O002983,C00133,28-03-23,1698.28
O002984,C00133,04-01-23,4212.26
O002985,C00133,06-01-24,66.42
O002986,C00133,12-01-24,1058.35
O002987,C00134,01-04-24,2072.8
O002988,C00134,09-03-24,1871.94
O002989,C00135,06-11-24,2323.05
O002990,C00136,19-05-23,3509.09
O002991,C00136,28-08-23,1701.91
O002992,C00136,03-06-24,743.98
O002993,C00137,23-09-23,4698.8
O002994,C00137,05-03-24,735.15
O002995,C00137,12-09-24,1788.22
O002996,C00137,11-06-24,5947.02
O002997,C00137,29-11-24,2975.51
O002998,C00138,02-01-23,3954.29
O002999,C00138,24-01-24,209.9
O003000,C00138,09-07-23,3927.42
O003001,C00138,04-01-23,1569.04
O003002,C00139,23-10-22,606.42
O003003,C00140,23-12-23,4805.32
O003004,C00140,28-10-23,1254.33
O003005,C00140,30-04-24,2559.52
O003006,C00141,08-11-23,852.54
O003007,C00141,02-05-24,1790.78
O003008,C00141,18-01-24,1655.3
O003009,C00143,15-10-24,1790.53
O003010,C00144,01-04-24,1584.45
O003011,C00144,10-10-24,674.82
O003012,C00145,01-09-24,3880.52
O003013,C00145,24-07-24,4221.32
O003014,C00147,13-09-23,213.1
O003015,C00147,28-05-23,3825.72
O003016,C00147,24-05-24,390.24
O003017,C00147,07-10-23,2168.1
O003018,C00148,18-05-23,2534.2
O003019,C00148,26-04-24,1603.16
O003020,C00148,10-11-24,4211.66
O003021,C00149,11-07-24,4734.01
O003022,C00150,29-03-24,125.27
O003023,C00151,18-08-24,4753.95
O003024,C00151,07-12-24,1831.72
O003025,C00151,03-08-24,1458.23
O003026,C00152,17-05-24,689.64
O003027,C00153,18-07-24,1534.42
O003028,C00155,04-01-23,3404.52
O003029,C00156,07-04-24,2008.1
O003030,C00157,28-06-23,171.42
O003031,C00157,03-02-24,2030.01
O003032,C00157,28-07-23,5154.41
O003033,C00157,03-11-24,686.6
O003034,C00158,13-11-24,1308.8
O003035,C00159,19-11-24,954.1
O003036,C00160,17-09-23,2064.86
O003037,C00160,30-08-23,752.62
O003038,C00161,05-03-24,4571.83
O003039,C00161,08-02-24,721.66
O003040,C00161,26-02-24,5868.43
O003041,C00161,27-07-24,1070.83
O003042,C00162,14-09-23,524.61
O003043,C00163,27-06-23,1286.52
O003044,C00164,23-12-24,867.24
O003045,C00164,28-04-23,3208.86
O003046,C00164,26-03-24,1269.79
O003047,C00165,01-04-24,842.08
O003048,C00165,03-05-23,4658.49
O003049,C00165,11-08-24,2257.4
O003050,C00166,09-08-23,2937.21
O003051,C00167,17-02-24,2601.98
O003052,C00167,29-07-23,1487.51
O003053,C00167,19-07-23,4184.65
O003054,C00167,01-09-23,1815.59
O003055,C00167,01-09-23,2452.91
O003056,C00168,28-01-23,525.14
O003057,C00168,16-10-24,1225.21
O003058,C00168,02-03-24,2975.51
O003059,C00169,08-12-23,4628.04
O003060,C00169,22-04-23,981.6
O003061,C00170,22-11-22,181.44
O003062,C00171,14-03-24,1676.71
O003063,C00171,31-01-24,2060.78
O003064,C00171,30-10-23,5173.49
O003065,C00171,12-12-24,168
O003066,C00172,15-10-24,1058.28
O003067,C00173,06-08-24,1706.65
O003068,C00174,27-10-24,954.24
O003069,C00174,29-02-24,3278.74
O003070,C00174,25-03-24,1503
O003071,C00174,20-08-24,2113.41
O003072,C00176,09-10-23,2460.4
O003073,C00176,25-04-24,2467.03
O003074,C00176,09-09-24,1182.23
O003075,C00177,16-06-24,3099.51
O003076,C00178,23-05-24,1065.33
O003077,C00179,07-11-23,1847.64
O003078,C00179,11-05-23,3345.53
O003079,C00180,20-02-23,3369.27
O003080,C00180,06-07-24,1746.14
O003081,C00180,28-12-23,3158.84
O003082,C00180,02-04-24,1634.6
O003083,C00180,17-05-23,1909.35
O003084,C00181,25-12-22,593.07
O003085,C00181,25-02-23,1844.32
O003086,C00181,06-09-24,841.46
O003087,C00182,14-12-22,1888.32
O003088,C00182,08-06-23,2995.92
O003089,C00182,07-11-24,3943.27
O003090,C00183,30-04-23,1910.46
O003091,C00183,31-05-24,1093.13
O003092,C00183,18-05-23,2826.29
O003093,C00183,24-11-23,170.48
O003094,C00184,18-02-24,633.78
O003095,C00184,27-01-24,2542.92
O003096,C00184,20-10-23,3526.58
O003097,C00184,01-12-24,728.6
O003098,C00184,03-08-24,391.22
O003099,C00185,15-11-24,4124.88
O003100,C00185,26-09-23,4733.68
O003101,C00185,16-10-23,1750.87
O003102,C00185,17-05-24,2175.5
O003103,C00186,15-07-24,151.47
O003104,C00186,27-04-24,375.81
O003105,C00187,17-07-23,1189.92
O003106,C00187,21-11-23,3194.02
O003107,C00187,24-09-23,1157.61
O003108,C00187,11-08-23,7764.88
O003109,C00188,09-09-24,1999.84
O003110,C00188,11-05-24,3248.16
O003111,C00188,16-03-23,4580.62
O003112,C00190,29-02-24,997.64
O003113,C00190,02-06-24,1787.63
O003114,C00192,19-10-24,1625.65
O003115,C00192,16-01-24,441.42
O003116,C00193,06-02-23,460.29
O003117,C00193,08-04-24,3271.24
O003118,C00193,16-11-23,5867.09
O003119,C00193,13-07-23,5676.41
O003120,C00194,07-10-23,726.28
O003121,C00195,10-05-24,2044.36
O003122,C00196,04-12-22,2442.56
O003123,C00196,27-04-24,3234.08
O003124,C00197,11-09-24,2069.97
O003125,C00197,10-10-22,3299.38
O003126,C00197,16-07-23,5025.64
O003127,C00198,17-12-24,2395.01
O003128,C00198,27-03-24,2037.1
O003129,C00198,13-03-24,2583.54
O003130,C00198,13-08-24,1085.96
O003131,C00199,19-10-23,2521.92
O003132,C00199,14-09-24,1266.15
O003133,C00199,19-04-23,265.34
O003134,C00200,02-05-24,1783.42
O003135,C00200,05-11-23,3285.28
O003136,C00201,22-06-23,2020.46
O003137,C00201,30-07-23,5490.73
O003138,C00202,10-09-23,658.7
O003139,C00202,18-07-24,2877.66
O003140,C00202,21-08-23,2818.28
O003141,C00202,30-07-24,4910.05
O003142,C00203,11-12-23,2296.83
O003143,C00203,29-10-23,3094.16
O003144,C00203,10-07-23,2219.21
O003145,C00204,12-11-24,3970.96
O003146,C00204,15-09-24,4739.32
O003147,C00204,14-03-24,3197.54
O003148,C00205,26-05-24,2788.9
O003149,C00205,19-01-24,1694.45
O003150,C00205,24-10-24,1347.74
O003151,C00206,19-10-22,1801.56
O003152,C00207,26-12-22,3087.41
O003153,C00209,09-09-23,482.89
O003154,C00209,20-11-22,2604.14
O003155,C00209,15-05-23,1707.86
O003156,C00209,19-03-24,3325.15
O003157,C00210,13-08-24,2347.9
O003158,C00210,17-09-23,1849.9
O003159,C00211,29-05-24,141.64
O003160,C00211,12-11-24,2499.14
O003161,C00211,16-12-23,1969.99
O003162,C00211,20-06-23,2271.13
O003163,C00212,05-04-23,1793
O003164,C00212,11-05-24,2051.79
O003165,C00212,29-02-24,2490.7
O003166,C00213,14-09-22,965.15
O003167,C00213,01-04-24,419.8
O003168,C00214,06-09-24,1231.32
O003169,C00214,27-08-24,4166.19
O003170,C00214,21-02-24,3464.9
O003171,C00215,10-03-24,2388.68
O003172,C00217,10-04-23,2441.65
O003173,C00217,30-11-24,724.16
O003174,C00217,28-10-23,2869.81
O003175,C00217,20-08-24,2870.34
O003176,C00218,20-04-23,3887.74
O003177,C00219,18-04-24,1202.4
O003178,C00220,04-06-23,418.11
O003179,C00220,08-02-24,963.51
O003180,C00220,23-04-24,2003.51
O003181,C00221,27-09-24,421.99
O003182,C00222,12-09-24,2037.1
O003183,C00222,04-08-23,3640.72
O003184,C00223,06-10-24,1631.1
O003185,C00223,16-06-24,2580.68
O003186,C00224,01-05-23,1327.17
O003187,C00226,13-10-22,5259.28
O003188,C00226,21-04-24,2838.92
O003189,C00226,05-08-24,2127.51
O003190,C00226,17-07-24,520.25
O003191,C00226,29-07-23,3574.82
O003192,C00227,17-08-24,2664.06
O003193,C00228,29-09-24,1979.88
O003194,C00228,11-03-24,3154.11
O003195,C00229,22-11-23,102.15
O003196,C00230,07-06-24,4094.88
O003197,C00231,08-09-23,380.48
O003198,C00231,10-03-23,2785.42
O003199,C00231,10-01-24,377.43
O003200,C00231,17-07-24,2720.98
O003201,C00232,07-05-24,1785.3
O003202,C00233,14-10-24,1475.93
O003203,C00234,15-02-24,1685.38
O003204,C00234,26-09-24,2725.93
O003205,C00235,19-03-24,1348.08
O003206,C00235,21-04-23,691.9
O003207,C00235,23-05-24,1211.4
O003208,C00235,01-03-24,2370.61
O003209,C00235,30-01-24,2748.09
O003210,C00236,30-12-23,1407.85
O003211,C00236,07-08-22,3917.89
O003212,C00237,17-10-23,3366.29
O003213,C00237,05-08-24,2829.03
O003214,C00239,27-08-24,1306.56
O003215,C00240,17-10-24,1832.51
O003216,C00241,01-03-23,1893.69
O003217,C00242,09-10-23,5454.66
O003218,C00244,17-03-23,1232.3
O003219,C00244,26-07-23,3554.39
O003220,C00245,07-08-24,2008.5
O003221,C00247,13-11-24,3624.56
O003222,C00248,03-11-24,242.54
O003223,C00248,19-04-24,3559.2
O003224,C00248,11-11-24,3275.79
O003225,C00249,22-03-24,1829.92
O003226,C00249,01-01-24,1342.42
O003227,C00249,06-11-24,2530.14
O003228,C00249,27-10-24,580.16
O003229,C00250,23-12-24,473.15
O003230,C00250,16-08-24,4352.72
O003231,C00251,15-02-24,2210.91
O003232,C00251,24-03-24,3655.2
O003233,C00252,01-12-24,890.08
O003234,C00252,18-09-24,1989.43
O003235,C00252,08-10-23,3445.92
O003236,C00253,26-11-23,1057.03
O003237,C00253,23-09-24,1440.43
O003238,C00253,04-08-22,2339.84
O003239,C00253,23-12-23,790.13
O003240,C00253,22-08-24,2868.66
O003241,C00254,05-08-23,1575.16
O003242,C00254,07-05-24,3247.22
O003243,C00255,26-01-23,2842.94
O003244,C00255,20-10-23,1264.28
O003245,C00255,09-09-24,1541.23
O003246,C00256,04-10-23,3505.12
O003247,C00256,15-10-23,1521.1
O003248,C00257,03-02-24,4526.09
O003249,C00258,07-11-23,3103.04
O003250,C00258,23-06-24,2395.86
O003251,C00259,19-10-23,4031.4
O003252,C00259,18-06-24,2736.16
O003253,C00260,08-09-23,1267.52
O003254,C00260,30-07-23,3147.87
O003255,C00260,15-09-24,646.95
O003256,C00260,31-08-23,3149.93
O003257,C00261,12-01-23,4334.23
O003258,C00261,10-06-24,3613.04
O003259,C00263,15-07-22,2390.24
O003260,C00263,06-07-22,1693.56
O003261,C00263,26-03-23,2266.98
O003262,C00263,26-10-23,3016.71
O003263,C00264,23-06-22,1950.91
O003264,C00264,21-08-23,780.48
O003265,C00265,20-12-22,1408.77
O003266,C00265,12-12-23,3386.83
O003267,C00266,04-12-23,2049.54
O003268,C00266,04-11-23,5052.93
O003269,C00266,23-09-24,1788.01
O003270,C00267,25-12-24,965.64
O003271,C00267,17-06-24,4596.15
O003272,C00268,13-03-24,4399.74
O003273,C00268,10-09-24,415.14
O003274,C00268,25-11-24,658.16
O003275,C00269,10-05-23,3651.49
O003276,C00269,25-04-23,4305.87
O003277,C00271,03-12-23,2858
O003278,C00271,09-08-23,1209.97
O003279,C00271,28-02-23,5076.57
O003280,C00271,17-08-22,3902.22
O003281,C00271,18-09-22,836.47
O003282,C00272,25-04-23,2302.47
O003283,C00272,06-02-24,3305.08
O003284,C00272,16-01-23,309.79
O003285,C00272,11-03-24,4254.28
O003286,C00272,27-04-24,2579.01
O003287,C00274,06-08-23,2122.85
O003288,C00276,05-11-24,2583.86
O003289,C00277,05-09-23,2546.1
O003290,C00277,02-09-23,2793.82
O003291,C00279,18-09-24,3228.82
O003292,C00279,16-08-24,4150.75
O003293,C00280,25-12-24,2255.8
O003294,C00281,08-12-24,3201.51
O003295,C00282,21-02-24,2880.5
O003296,C00282,16-01-24,1903.07
O003297,C00282,24-08-24,3022.02
O003298,C00282,08-10-24,4084.5
O003299,C00283,15-08-23,4941.99
O003300,C00284,28-04-24,4575.63
O003301,C00284,06-06-24,2845.63
O003302,C00284,28-02-24,1949.16
O003303,C00285,02-03-24,2942.44
O003304,C00288,18-07-23,2626.18
O003305,C00288,23-11-23,2820.25
O003306,C00289,01-02-24,5436.23
O003307,C00289,17-02-23,1753.93
O003308,C00290,17-05-23,1913.51
O003309,C00290,23-05-24,1218.41
O003310,C00290,12-05-23,1979.39
O003311,C00290,17-06-23,2553.28
O003312,C00291,07-02-24,4640.36
O003313,C00291,11-09-23,1174.05
O003314,C00293,10-02-23,653.66
O003315,C00293,19-11-23,2388.47
O003316,C00294,30-10-24,5840.96
O003317,C00294,25-04-24,3323.12
O003318,C00294,22-08-23,624.76
O003319,C00294,15-12-23,5076.73
O003320,C00295,25-09-24,2815.65
O003321,C00295,23-10-24,4032.2
O003322,C00295,28-09-24,2344.15
O003323,C00297,07-02-24,3046.84
O003324,C00297,28-06-24,2721.09
O003325,C00299,18-09-24,5079.21
O003326,C00299,14-12-24,158.91
O003327,C00299,02-03-24,1604.22
O003328,C00300,24-12-24,1129.63
O003329,C00301,17-02-24,4155.86
O003330,C00303,20-03-24,1480.8
O003331,C00304,15-10-24,855.25
O003332,C00304,07-10-23,2554.28
O003333,C00304,30-09-23,4168.64
O003334,C00305,07-10-22,1839.12
O003335,C00306,16-03-23,605.7
O003336,C00306,02-02-23,1744.2
O003337,C00306,29-10-22,258.08
O003338,C00307,06-05-24,2845.47
O003339,C00307,13-11-24,130.96
O003340,C00307,23-01-24,2033.24
O003341,C00308,23-05-24,569.53
O003342,C00309,24-10-23,2397.68
O003343,C00309,13-01-24,2567.24
O003344,C00309,28-07-23,2203.3
O003345,C00310,11-12-24,3512.3
O003346,C00311,09-11-24,2168.1
O003347,C00311,16-09-22,332.1
O003348,C00311,28-06-23,549.96
O003349,C00312,29-04-24,681.63
O003350,C00313,08-01-24,1166.89
O003351,C00313,19-06-24,4536.13
O003352,C00314,30-10-24,1536.21
O003353,C00316,18-03-23,302.85
O003354,C00316,04-06-23,1003.83
O003355,C00316,31-05-23,1803.04
O003356,C00318,19-05-24,3521.88
O003357,C00318,24-10-24,3690.34
O003358,C00319,19-10-24,128.04
O003359,C00320,14-11-22,2556.25
O003360,C00320,05-01-23,2036.28
O003361,C00320,20-01-23,2254.99
O003362,C00320,19-08-24,152.57
O003363,C00320,04-03-23,2619.77
O003364,C00321,28-03-24,1429.52
O003365,C00321,27-03-23,98.22
O003366,C00321,20-08-24,990.8
O003367,C00322,22-06-23,2274.83
O003368,C00323,20-09-22,2625.86
O003369,C00324,01-09-24,1120.53
O003370,C00324,16-07-24,1638.06
O003371,C00325,22-04-23,663.88
O003372,C00325,23-11-23,2155.53
O003373,C00325,16-08-24,4560.41
O003374,C00326,22-06-24,2300.94
O003375,C00326,29-08-24,3826.1
O003376,C00326,10-01-24,3060.54
O003377,C00327,13-07-24,1113.2
O003378,C00327,11-06-23,3242.08
O003379,C00328,03-08-23,2708.47
O003380,C00329,28-08-24,947.04
O003381,C00330,27-11-23,1786.83
O003382,C00330,22-11-23,5788.54
O003383,C00331,18-10-23,2746.38
O003384,C00331,01-01-24,2876.33
O003385,C00332,11-05-24,1313.8
O003386,C00332,16-10-24,2977.7
O003387,C00332,10-12-24,689.1
O003388,C00333,07-01-24,2196.1
O003389,C00333,21-08-23,988.45
O003390,C00333,22-11-22,4405.67
O003391,C00333,03-08-24,1173.78
O003392,C00334,16-10-24,265.78
O003393,C00334,13-01-24,697.22
O003394,C00334,04-09-24,1423.98
O003395,C00335,15-02-23,1752.44
O003396,C00336,31-01-23,1157.21
O003397,C00336,22-10-23,2574.18
O003398,C00336,21-10-23,727.2
O003399,C00336,15-10-24,3918.73
O003400,C00336,30-12-22,2620.55
O003401,C00337,16-02-24,3672.25
O003402,C00337,22-08-23,3388.91
O003403,C00337,14-09-23,461.76
O003404,C00337,11-09-23,317.01
O003405,C00340,27-06-24,4123.15
O003406,C00340,10-10-23,2898.38
O003407,C00340,26-07-22,4324.04
O003408,C00341,26-03-24,1386.95
O003409,C00341,20-05-24,120.56
O003410,C00342,07-04-24,3866.68
O003411,C00342,21-03-24,2096.56
O003412,C00342,03-10-22,1133.95
O003413,C00343,27-09-24,1164.83
O003414,C00344,02-02-23,2308.87
O003415,C00344,16-06-23,1680.71
O003416,C00345,29-07-24,1003.83
O003417,C00346,10-02-23,2665.23
O003418,C00347,05-08-23,563.14
O003419,C00348,17-12-23,2447.12
O003420,C00348,23-11-23,3991.49
O003421,C00348,15-11-22,146.78
O003422,C00348,16-06-24,4176.45
O003423,C00348,23-02-23,369.96
O003424,C00349,24-10-22,145.26
O003425,C00349,28-11-22,2705.63
O003426,C00349,13-07-24,1893.08
O003427,C00350,10-12-24,1864.26
O003428,C00350,14-11-22,908.55
O003429,C00350,15-06-23,4487.45
O003430,C00353,08-04-24,381.42
O003431,C00353,12-12-23,3431.22
O003432,C00353,01-09-24,4204.67
O003433,C00353,09-01-24,762.74
O003434,C00354,27-01-23,374.85
O003435,C00354,03-11-24,4769.44
O003436,C00355,28-04-23,127.55
O003437,C00355,03-11-23,326.92
O003438,C00356,03-12-23,3259.98
O003439,C00356,18-10-22,2790.78
O003440,C00356,03-03-23,1059.6
O003441,C00356,08-04-23,2837.89
O003442,C00357,13-04-24,4547.71
O003443,C00357,12-04-24,929.37
O003444,C00357,10-10-24,72.63
O003445,C00358,01-11-24,1299.51
