order_item_id,order_id,product_id,quantity,unit_price,Total_Amount
OD009069,O003005,P0071,2,121.27,242.54
OD009070,O003005,P0030,1,309.79,309.79
OD009071,O003005,P0005,4,373.51,1494.04
OD009072,O003006,P0075,2,334.61,669.22
OD009073,O003006,P0023,1,183.32,183.32
OD009074,O003007,P0073,3,440.66,1321.98
OD009075,O003007,P0071,2,121.27,242.54
OD009076,O003007,P0002,4,32.01,128.04
OD009077,O003007,P0013,3,32.74,98.22
OD009078,O003008,P0055,5,331.06,1655.3
OD009079,O003009,P0098,4,273.97,1095.88
OD009080,O003009,P0003,2,152.01,304.02
OD009081,O003009,P0028,4,66.42,265.68
OD009082,O003009,P0011,1,124.95,124.95
OD009083,O003010,P0038,5,316.89,1584.45
OD009084,O003011,P0024,4,94.63,378.52
OD009085,O003011,P0053,2,148.15,296.3
OD009086,O003012,P0074,2,171.05,342.1
OD009087,O003012,P0029,5,426.8,2134
OD009088,O003012,P0015,3,331.94,995.82
OD009089,O003012,P0057,4,102.15,408.6
OD009090,O003013,P0001,4,326.92,1307.68
OD009091,O003013,P0070,3,148.52,445.56
OD009092,O003013,P0029,3,426.8,1280.4
OD009093,O003013,P0073,1,440.66,440.66
OD009094,O003013,P0005,2,373.51,747.02
OD009095,O003014,P0090,5,42.62,213.1
OD009096,O003015,P0029,4,426.8,1707.2
OD009097,O003015,P0017,2,125.81,251.62
OD009098,O003015,P0060,5,202.14,1010.7
OD009099,O003015,P0090,1,42.62,42.62
OD009100,O003015,P0021,2,406.79,813.58
OD009101,O003016,P0050,2,195.12,390.24
OD009102,O003017,P0039,5,433.62,2168.1
OD009103,O003018,P0056,4,312.38,1249.52
OD009104,O003018,P0092,4,321.17,1284.68
OD009105,O003019,P0022,3,355.11,1065.33
OD009106,O003019,P0059,3,98.43,295.29
OD009107,O003019,P0071,2,121.27,242.54
OD009108,O003020,P0034,5,487.1,2435.5
OD009109,O003020,P0080,3,138.38,415.14
OD009110,O003020,P0096,1,203.18,203.18
OD009111,O003020,P0081,4,289.46,1157.84
OD009112,O003021,P0056,4,312.38,1249.52
OD009113,O003021,P0039,3,433.62,1300.86
OD009114,O003021,P0001,4,326.92,1307.68
OD009115,O003021,P0054,1,469.59,469.59
OD009116,O003021,P0096,2,203.18,406.36
OD009117,O003022,P0086,1,125.27,125.27
OD009118,O003023,P0006,3,344.82,1034.46
OD009119,O003023,P0022,3,355.11,1065.33
OD009120,O003023,P0024,2,94.63,189.26
OD009121,O003023,P0099,5,486.12,2430.6
OD009122,O003023,P0010,1,34.3,34.3
OD009123,O003024,P0070,5,148.52,742.6
OD009124,O003024,P0074,2,171.05,342.1
OD009125,O003024,P0005,2,373.51,747.02
OD009126,O003025,P0025,2,479.46,958.92
OD009127,O003025,P0032,1,370.27,370.27
OD009128,O003025,P0027,2,64.52,129.04
OD009129,O003026,P0006,2,344.82,689.64
OD009130,O003027,P0008,2,61.73,123.46
OD009131,O003027,P0015,3,331.94,995.82
OD009132,O003027,P0080,3,138.38,415.14
OD009133,O003028,P0075,3,334.61,1003.83
OD009134,O003028,P0065,2,424.57,849.14
OD009135,O003028,P0071,5,121.27,606.35
OD009136,O003028,P0072,2,472.6,945.2
OD009137,O003029,P0038,4,316.89,1267.56
OD009138,O003029,P0032,2,370.27,740.54
OD009139,O003030,P0069,1,171.42,171.42
OD009140,O003031,P0096,1,203.18,203.18
OD009141,O003031,P0095,2,50.49,100.98
OD009142,O003031,P0069,3,171.42,514.26
OD009143,O003031,P0083,3,300.6,901.8
OD009144,O003031,P0030,1,309.79,309.79
OD009145,O003032,P0008,5,61.73,308.65
OD009146,O003032,P0057,4,102.15,408.6
OD009147,O003032,P0100,3,433.17,1299.51
OD009148,O003032,P0043,5,129.39,646.95
OD009149,O003032,P0097,5,498.14,2490.7
OD009150,O003033,P0008,2,61.73,123.46
OD009151,O003033,P0016,2,281.57,563.14
OD009152,O003034,P0062,4,327.2,1308.8
OD009153,O003035,P0009,4,222.52,890.08
OD009154,O003035,P0002,2,32.01,64.02
OD009155,O003036,P0027,5,64.52,322.6
OD009156,O003036,P0058,2,369.98,739.96
OD009157,O003036,P0044,2,158.91,317.82
OD009158,O003036,P0080,4,138.38,553.52
OD009159,O003036,P0013,4,32.74,130.96
OD009160,O003037,P0013,3,32.74,98.22
OD009161,O003037,P0062,2,327.2,654.4
OD009162,O003038,P0036,5,284.98,1424.9
OD009163,O003038,P0061,4,494.97,1979.88
OD009164,O003038,P0041,3,358.19,1074.57
OD009165,O003038,P0020,4,23.12,92.48
OD009166,O003039,P0090,5,42.62,213.1
OD009167,O003039,P0004,4,127.14,508.56
OD009168,O003040,P0099,5,486.12,2430.6
OD009169,O003040,P0030,5,309.79,1548.95
OD009170,O003040,P0004,2,127.14,254.28
OD009171,O003040,P0001,5,326.92,1634.6
OD009172,O003041,P0018,2,302.85,605.7
OD009173,O003041,P0035,2,201.7,403.4
OD009174,O003041,P0008,1,61.73,61.73
OD009175,O003042,P0043,1,129.39,129.39
OD009176,O003042,P0046,3,131.74,395.22
OD009177,O003043,P0093,2,400.2,800.4
OD009178,O003043,P0099,1,486.12,486.12
OD009179,O003044,P0039,2,433.62,867.24
OD009180,O003045,P0057,2,102.15,204.3
OD009181,O003045,P0063,3,287.34,862.02
OD009182,O003045,P0076,4,209.9,839.6
OD009183,O003045,P0060,5,202.14,1010.7
OD009184,O003045,P0082,2,146.12,292.24
OD009185,O003046,P0017,5,125.81,629.05
OD009186,O003046,P0020,5,23.12,115.6
OD009187,O003046,P0012,2,262.57,525.14
OD009188,O003047,P0090,5,42.62,213.1
OD009189,O003047,P0070,2,148.52,297.04
OD009190,O003047,P0015,1,331.94,331.94
OD009191,O003048,P0062,4,327.2,1308.8
OD009192,O003048,P0064,5,348.61,1743.05
OD009193,O003048,P0006,2,344.82,689.64
OD009194,O003048,P0056,2,312.38,624.76
OD009195,O003048,P0082,2,146.12,292.24
OD009196,O003049,P0076,4,209.9,839.6
OD009197,O003049,P0072,3,472.6,1417.8
OD009198,O003050,P0008,5,61.73,308.65
OD009199,O003050,P0022,3,355.11,1065.33
OD009200,O003050,P0044,4,158.91,635.64
OD009201,O003050,P0060,3,202.14,606.42
OD009202,O003050,P0092,1,321.17,321.17
OD009203,O003051,P0101,5,25.51,127.55
OD009204,O003051,P0046,2,131.74,263.48
OD009205,O003051,P0095,3,50.49,151.47
OD009206,O003051,P0068,4,35.41,141.64
OD009207,O003051,P0025,4,479.46,1917.84
OD009208,O003052,P0101,5,25.51,127.55
OD009209,O003052,P0023,3,183.32,549.96
OD009210,O003052,P0003,4,152.01,608.04
OD009211,O003052,P0095,4,50.49,201.96
OD009212,O003053,P0100,3,433.17,1299.51
OD009213,O003053,P0022,3,355.11,1065.33
OD009214,O003053,P0047,1,68.48,68.48
OD009215,O003053,P0040,5,297.13,1485.65
OD009216,O003053,P0028,4,66.42,265.68
OD009217,O003054,P0021,1,406.79,406.79
OD009218,O003054,P0023,5,183.32,916.6
OD009219,O003054,P0024,2,94.63,189.26
OD009220,O003054,P0045,3,58.3,174.9
OD009221,O003054,P0002,4,32.01,128.04
OD009222,O003055,P0058,4,369.98,1479.92
OD009223,O003055,P0023,2,183.32,366.64
OD009224,O003055,P0071,5,121.27,606.35
OD009225,O003056,P0012,2,262.57,525.14
OD009226,O003057,P0032,1,370.27,370.27
OD009227,O003057,P0036,3,284.98,854.94
OD009228,O003058,P0023,4,183.32,733.28
OD009229,O003058,P0077,4,458.98,1835.92
OD009230,O003058,P0002,2,32.01,64.02
OD009231,O003058,P0101,4,25.51,102.04
OD009232,O003058,P0078,1,240.25,240.25
OD009233,O003059,P0001,5,326.92,1634.6
OD009234,O003059,P0034,3,487.1,1461.3
OD009235,O003059,P0044,4,158.91,635.64
OD009236,O003059,P0007,2,448.25,896.5
OD009237,O003060,P0062,3,327.2,981.6
OD009238,O003061,P0079,1,147.14,147.14
OD009239,O003061,P0010,1,34.3,34.3
OD009240,O003062,P0048,2,153.43,306.86
OD009241,O003062,P0098,5,273.97,1369.85
OD009242,O003063,P0021,4,406.79,1627.16
OD009243,O003063,P0039,1,433.62,433.62
OD009244,O003064,P0029,4,426.8,1707.2
OD009245,O003064,P0049,1,325.13,325.13
OD009246,O003064,P0001,5,326.92,1634.6
OD009247,O003064,P0089,2,63.64,127.28
OD009248,O003064,P0006,4,344.82,1379.28
OD009249,O003065,P0042,4,42,168
OD009250,O003066,P0088,4,264.57,1058.28
OD009251,O003067,P0017,5,125.81,629.05
OD009252,O003067,P0051,3,197.69,593.07
OD009253,O003067,P0037,1,418.11,418.11
OD009254,O003067,P0028,1,66.42,66.42
OD009255,O003068,P0060,2,202.14,404.28
OD009256,O003068,P0023,3,183.32,549.96
OD009257,O003069,P0055,1,331.06,331.06
OD009258,O003069,P0085,2,211.71,423.42
OD009259,O003069,P0019,2,408.53,817.06
OD009260,O003069,P0029,4,426.8,1707.2
OD009261,O003070,P0083,5,300.6,1503
OD009262,O003071,P0092,3,321.17,963.51
OD009263,O003071,P0012,2,262.57,525.14
OD009264,O003071,P0056,2,312.38,624.76
OD009265,O003072,P0015,4,331.94,1327.76
OD009266,O003072,P0096,2,203.18,406.36
OD009267,O003072,P0026,4,181.57,726.28
OD009268,O003073,P0067,1,129.94,129.94
OD009269,O003073,P0047,4,68.48,273.92
OD009270,O003073,P0062,2,327.2,654.4
OD009271,O003073,P0054,3,469.59,1408.77
OD009272,O003074,P0024,3,94.63,283.89
OD009273,O003074,P0080,4,138.38,553.52
OD009274,O003074,P0006,1,344.82,344.82
OD009275,O003075,P0071,5,121.27,606.35
OD009276,O003075,P0057,5,102.15,510.75
OD009277,O003075,P0003,5,152.01,760.05
OD009278,O003075,P0012,2,262.57,525.14
OD009279,O003075,P0064,2,348.61,697.22
OD009280,O003076,P0022,3,355.11,1065.33
OD009281,O003077,P0035,4,201.7,806.8
OD009282,O003077,P0099,2,486.12,972.24
OD009283,O003077,P0010,2,34.3,68.6
OD009284,O003078,P0055,2,331.06,662.12
OD009285,O003078,P0100,5,433.17,2165.85
OD009286,O003078,P0043,4,129.39,517.56
OD009287,O003079,P0073,3,440.66,1321.98
OD009288,O003079,P0098,3,273.97,821.91
OD009289,O003079,P0002,5,32.01,160.05
OD009290,O003079,P0022,3,355.11,1065.33
OD009291,O003080,P0049,2,325.13,650.26
OD009292,O003080,P0098,4,273.97,1095.88
OD009293,O003081,P0006,2,344.82,689.64
OD009294,O003081,P0036,5,284.98,1424.9
OD009295,O003081,P0089,4,63.64,254.56
OD009296,O003081,P0060,3,202.14,606.42
OD009297,O003081,P0023,1,183.32,183.32
OD009298,O003082,P0001,5,326.92,1634.6
OD009299,O003083,P0065,3,424.57,1273.71
OD009300,O003083,P0044,4,158.91,635.64
OD009301,O003084,P0051,3,197.69,593.07
OD009302,O003085,P0100,1,433.17,433.17
OD009303,O003085,P0076,1,209.9,209.9
OD009304,O003085,P0078,5,240.25,1201.25
OD009305,O003086,P0062,1,327.2,327.2
OD009306,O003086,P0069,3,171.42,514.26
OD009307,O003087,P0063,4,287.34,1149.36
OD009308,O003087,P0083,1,300.6,300.6
OD009309,O003087,P0082,3,146.12,438.36
OD009310,O003088,P0065,2,424.57,849.14
OD009311,O003088,P0067,4,129.94,519.76
OD009312,O003088,P0034,1,487.1,487.1
OD009313,O003088,P0036,4,284.98,1139.92
OD009314,O003089,P0011,3,124.95,374.85
OD009315,O003089,P0070,4,148.52,594.08
OD009316,O003089,P0097,3,498.14,1494.42
OD009317,O003089,P0058,4,369.98,1479.92
OD009318,O003090,P0097,1,498.14,498.14
OD009319,O003090,P0030,3,309.79,929.37
OD009320,O003090,P0052,3,120.56,361.68
OD009321,O003090,P0071,1,121.27,121.27
OD009322,O003091,P0067,5,129.94,649.7
OD009323,O003091,P0096,1,203.18,203.18
OD009324,O003091,P0078,1,240.25,240.25
OD009325,O003092,P0061,1,494.97,494.97
OD009326,O003092,P0090,1,42.62,42.62
OD009327,O003092,P0022,5,355.11,1775.55
OD009328,O003092,P0074,3,171.05,513.15
OD009329,O003093,P0090,4,42.62,170.48
OD009330,O003094,P0038,2,316.89,633.78
OD009331,O003095,P0097,1,498.14,498.14
OD009332,O003095,P0055,2,331.06,662.12
OD009333,O003095,P0005,2,373.51,747.02
OD009334,O003095,P0044,4,158.91,635.64
OD009335,O003096,P0076,1,209.9,209.9
OD009336,O003096,P0066,4,392.48,1569.92
OD009337,O003096,P0032,4,370.27,1481.08
OD009338,O003096,P0028,4,66.42,265.68
OD009339,O003097,P0003,4,152.01,608.04
OD009340,O003097,P0052,1,120.56,120.56
OD009341,O003098,P0024,2,94.63,189.26
OD009342,O003098,P0095,4,50.49,201.96
OD009343,O003099,P0074,1,171.05,171.05
OD009344,O003099,P0083,5,300.6,1503
OD009345,O003099,P0036,1,284.98,284.98
OD009346,O003099,P0100,5,433.17,2165.85
OD009347,O003100,P0083,5,300.6,1503
OD009348,O003100,P0065,3,424.57,1273.71
OD009349,O003100,P0056,5,312.38,1561.9
OD009350,O003100,P0043,1,129.39,129.39
OD009351,O003100,P0028,4,66.42,265.68
OD009352,O003101,P0074,2,171.05,342.1
OD009353,O003101,P0054,3,469.59,1408.77
OD009354,O003102,P0090,5,42.62,213.1
OD009355,O003102,P0066,5,392.48,1962.4
OD009356,O003103,P0095,3,50.49,151.47
OD009357,O003104,P0086,3,125.27,375.81
OD009358,O003105,P0016,4,281.57,1126.28
OD009359,O003105,P0089,1,63.64,63.64
OD009360,O003106,P0055,4,331.06,1324.24
OD009361,O003106,P0098,4,273.97,1095.88
OD009362,O003106,P0090,1,42.62,42.62
OD009363,O003106,P0010,4,34.3,137.2
OD009364,O003106,P0070,4,148.52,594.08
OD009365,O003107,P0008,1,61.73,61.73
OD009366,O003107,P0098,4,273.97,1095.88
OD009367,O003108,P0087,5,498.82,2494.1
OD009368,O003108,P0002,2,32.01,64.02
OD009369,O003108,P0061,5,494.97,2474.85
OD009370,O003108,P0025,5,479.46,2397.3
OD009371,O003108,P0075,1,334.61,334.61
OD009372,O003109,P0063,5,287.34,1436.7
OD009373,O003109,P0016,2,281.57,563.14
OD009374,O003110,P0099,4,486.12,1944.48
OD009375,O003110,P0027,1,64.52,64.52
OD009376,O003110,P0030,4,309.79,1239.16
OD009377,O003111,P0055,4,331.06,1324.24
OD009378,O003111,P0040,5,297.13,1485.65
OD009379,O003111,P0079,3,147.14,441.42
OD009380,O003111,P0034,2,487.1,974.2
OD009381,O003111,P0022,1,355.11,355.11
OD009382,O003112,P0087,2,498.82,997.64
OD009383,O003113,P0088,1,264.57,264.57
OD009384,O003113,P0082,1,146.12,146.12
OD009385,O003113,P0077,3,458.98,1376.94
OD009386,O003114,P0049,5,325.13,1625.65
OD009387,O003115,P0079,3,147.14,441.42
OD009388,O003116,P0048,3,153.43,460.29
OD009389,O003117,P0021,3,406.79,1220.37
OD009390,O003117,P0035,2,201.7,403.4
OD009391,O003117,P0030,1,309.79,309.79
OD009392,O003117,P0072,2,472.6,945.2
OD009393,O003117,P0066,1,392.48,392.48
OD009394,O003118,P0015,4,331.94,1327.76
OD009395,O003118,P0054,4,469.59,1878.36
OD009396,O003118,P0061,3,494.97,1484.91
OD009397,O003118,P0065,2,424.57,849.14
OD009398,O003118,P0001,1,326.92,326.92
OD009399,O003119,P0075,4,334.61,1338.44
OD009400,O003119,P0097,3,498.14,1494.42
OD009401,O003119,P0098,5,273.97,1369.85
OD009402,O003119,P0007,2,448.25,896.5
OD009403,O003119,P0014,5,115.44,577.2
OD009404,O003120,P0026,4,181.57,726.28
OD009405,O003121,P0007,3,448.25,1344.75
OD009406,O003121,P0077,1,458.98,458.98
OD009407,O003121,P0020,4,23.12,92.48
OD009408,O003121,P0053,1,148.15,148.15
OD009409,O003122,P0081,1,289.46,289.46
OD009410,O003122,P0070,4,148.52,594.08
OD009411,O003122,P0005,2,373.51,747.02
OD009412,O003122,P0067,4,129.94,519.76
OD009413,O003122,P0082,2,146.12,292.24
OD009414,O003123,P0077,5,458.98,2294.9
OD009415,O003123,P0054,2,469.59,939.18
OD009416,O003124,P0068,1,35.41,35.41
OD009417,O003124,P0042,1,42,42
OD009418,O003124,P0097,4,498.14,1992.56
OD009419,O003125,P0065,2,424.57,849.14
OD009420,O003125,P0085,4,211.71,846.84
OD009421,O003125,P0075,3,334.61,1003.83
OD009422,O003125,P0044,1,158.91,158.91
OD009423,O003125,P0073,1,440.66,440.66
OD009424,O003126,P0001,5,326.92,1634.6
OD009425,O003126,P0055,4,331.06,1324.24
OD009426,O003126,P0076,1,209.9,209.9
OD009427,O003126,P0088,2,264.57,529.14
OD009428,O003126,P0015,4,331.94,1327.76
OD009429,O003127,P0002,1,32.01,32.01
OD009430,O003127,P0072,5,472.6,2363
OD009431,O003128,P0031,5,407.42,2037.1
OD009432,O003129,P0008,4,61.73,246.92
OD009433,O003129,P0082,2,146.12,292.24
OD009434,O003129,P0097,3,498.14,1494.42
OD009435,O003129,P0023,3,183.32,549.96
OD009436,O003130,P0042,4,42,168
OD009437,O003130,P0077,2,458.98,917.96
OD009438,O003131,P0088,1,264.57,264.57
OD009439,O003131,P0063,3,287.34,862.02
OD009440,O003131,P0001,2,326.92,653.84
OD009441,O003131,P0011,3,124.95,374.85
OD009442,O003131,P0023,2,183.32,366.64
OD009443,O003132,P0028,1,66.42,66.42
OD009444,O003132,P0053,5,148.15,740.75
OD009445,O003132,P0077,1,458.98,458.98
OD009446,O003133,P0059,2,98.43,196.86
OD009447,O003133,P0047,1,68.48,68.48
OD009448,O003134,P0073,1,440.66,440.66
OD009449,O003134,P0058,2,369.98,739.96
OD009450,O003134,P0052,5,120.56,602.8
OD009451,O003135,P0001,2,326.92,653.84
OD009452,O003135,P0017,4,125.81,503.24
OD009453,O003135,P0097,3,498.14,1494.42
OD009454,O003135,P0038,2,316.89,633.78
OD009455,O003136,P0046,4,131.74,526.96
OD009456,O003136,P0029,3,426.8,1280.4
OD009457,O003136,P0090,5,42.62,213.1
OD009458,O003137,P0057,1,102.15,102.15
OD009459,O003137,P0048,2,153.43,306.86
OD009460,O003137,P0100,4,433.17,1732.68
OD009461,O003137,P0036,3,284.98,854.94
OD009462,O003137,P0087,5,498.82,2494.1
OD009463,O003138,P0046,5,131.74,658.7
OD009464,O003139,P0032,4,370.27,1481.08
OD009465,O003139,P0067,4,129.94,519.76
OD009466,O003139,P0048,2,153.43,306.86
OD009467,O003139,P0036,2,284.98,569.96
OD009468,O003140,P0055,4,331.06,1324.24
OD009469,O003140,P0005,4,373.51,1494.04
OD009470,O003141,P0100,5,433.17,2165.85
OD009471,O003141,P0080,1,138.38,138.38
OD009472,O003141,P0068,2,35.41,70.82
OD009473,O003141,P0053,3,148.15,444.45
OD009474,O003141,P0037,5,418.11,2090.55
OD009475,O003142,P0086,1,125.27,125.27
OD009476,O003142,P0023,3,183.32,549.96
OD009477,O003142,P0018,2,302.85,605.7
OD009478,O003142,P0096,5,203.18,1015.9
OD009479,O003143,P0024,5,94.63,473.15
OD009480,O003143,P0022,2,355.11,710.22
OD009481,O003143,P0053,1,148.15,148.15
OD009482,O003143,P0073,4,440.66,1762.64
OD009483,O003144,P0010,4,34.3,137.2
OD009484,O003144,P0059,2,98.43,196.86
OD009485,O003144,P0073,2,440.66,881.32
OD009486,O003144,P0075,3,334.61,1003.83
OD009487,O003145,P0077,5,458.98,2294.9
OD009488,O003145,P0085,5,211.71,1058.55
OD009489,O003145,P0020,2,23.12,46.24
OD009490,O003145,P0076,2,209.9,419.8
OD009491,O003145,P0095,3,50.49,151.47
OD009492,O003146,P0052,4,120.56,482.24
OD009493,O003146,P0072,4,472.6,1890.4
OD009494,O003146,P0066,5,392.48,1962.4
OD009495,O003146,P0060,2,202.14,404.28
OD009496,O003147,P0002,3,32.01,96.03
OD009497,O003147,P0039,5,433.62,2168.1
OD009498,O003147,P0016,2,281.57,563.14
OD009499,O003147,P0032,1,370.27,370.27
OD009500,O003148,P0032,5,370.27,1851.35
OD009501,O003148,P0013,2,32.74,65.48
OD009502,O003148,P0042,5,42,210
OD009503,O003148,P0026,1,181.57,181.57
OD009504,O003148,P0078,2,240.25,480.5
OD009505,O003149,P0002,3,32.01,96.03
OD009506,O003149,P0004,3,127.14,381.42
OD009507,O003149,P0001,1,326.92,326.92
OD009508,O003149,P0009,4,222.52,890.08
OD009509,O003150,P0079,1,147.14,147.14
OD009510,O003150,P0093,3,400.2,1200.6
OD009511,O003151,P0094,2,222.64,445.28
OD009512,O003151,P0073,3,440.66,1321.98
OD009513,O003151,P0010,1,34.3,34.3
OD009514,O003152,P0074,5,171.05,855.25
OD009515,O003152,P0064,4,348.61,1394.44
OD009516,O003152,P0042,2,42,84
OD009517,O003152,P0020,1,23.12,23.12
OD009518,O003152,P0082,5,146.12,730.6
OD009519,O003153,P0096,2,203.18,406.36
OD009520,O003153,P0101,3,25.51,76.53
OD009521,O003154,P0080,2,138.38,276.76
OD009522,O003154,P0091,1,72.63,72.63
OD009523,O003154,P0084,5,450.95,2254.75
OD009524,O003155,P0044,1,158.91,158.91
OD009525,O003155,P0030,5,309.79,1548.95
OD009526,O003156,P0055,3,331.06,993.18
OD009527,O003156,P0078,5,240.25,1201.25
OD009528,O003156,P0014,5,115.44,577.2
OD009529,O003156,P0080,4,138.38,553.52
OD009530,O003157,P0005,2,373.51,747.02
OD009531,O003157,P0084,1,450.95,450.95
OD009532,O003157,P0048,1,153.43,153.43
OD009533,O003157,P0052,4,120.56,482.24
OD009534,O003157,P0069,3,171.42,514.26
OD009535,O003158,P0058,5,369.98,1849.9
OD009536,O003159,P0068,4,35.41,141.64
OD009537,O003160,P0062,3,327.2,981.6
OD009538,O003160,P0020,1,23.12,23.12
OD009539,O003160,P0097,3,498.14,1494.42
OD009540,O003161,P0063,2,287.34,574.68
OD009541,O003161,P0033,3,277.39,832.17
OD009542,O003161,P0016,2,281.57,563.14
OD009543,O003162,P0062,5,327.2,1636
OD009544,O003162,P0085,3,211.71,635.13
OD009545,O003163,P0007,4,448.25,1793
OD009546,O003164,P0026,4,181.57,726.28
OD009547,O003164,P0083,3,300.6,901.8
OD009548,O003164,P0022,1,355.11,355.11
OD009549,O003164,P0010,2,34.3,68.6
OD009550,O003165,P0097,5,498.14,2490.7
OD009551,O003166,P0089,5,63.64,318.2
OD009552,O003166,P0043,5,129.39,646.95
OD009553,O003167,P0076,2,209.9,419.8
OD009554,O003168,P0059,2,98.43,196.86
OD009555,O003168,P0006,3,344.82,1034.46
OD009556,O003169,P0040,3,297.13,891.39
OD009557,O003169,P0036,5,284.98,1424.9
OD009558,O003169,P0058,5,369.98,1849.9
OD009559,O003170,P0064,4,348.61,1394.44
OD009560,O003170,P0056,5,312.38,1561.9
OD009561,O003170,P0004,4,127.14,508.56
OD009562,O003171,P0009,4,222.52,890.08
OD009563,O003171,P0001,4,326.92,1307.68
OD009564,O003171,P0089,3,63.64,190.92
OD009565,O003172,P0081,3,289.46,868.38
OD009566,O003172,P0005,1,373.51,373.51
OD009567,O003172,P0089,4,63.64,254.56
OD009568,O003172,P0072,2,472.6,945.2
OD009569,O003173,P0069,3,171.42,514.26
OD009570,O003173,P0076,1,209.9,209.9
OD009571,O003174,P0050,1,195.12,195.12
OD009572,O003174,P0025,5,479.46,2397.3
OD009573,O003174,P0033,1,277.39,277.39
OD009574,O003175,P0066,3,392.48,1177.44
OD009575,O003175,P0001,5,326.92,1634.6
OD009576,O003175,P0045,1,58.3,58.3
OD009577,O003176,P0034,4,487.1,1948.4
OD009578,O003176,P0035,3,201.7,605.1
OD009579,O003176,P0092,2,321.17,642.34
OD009580,O003176,P0080,5,138.38,691.9
OD009581,O003177,P0083,4,300.6,1202.4
OD009582,O003178,P0037,1,418.11,418.11
OD009583,O003179,P0092,3,321.17,963.51
OD009584,O003180,P0016,1,281.57,281.57
OD009585,O003180,P0070,2,148.52,297.04
OD009586,O003180,P0036,5,284.98,1424.9
OD009587,O003181,P0011,1,124.95,124.95
OD009588,O003181,P0070,2,148.52,297.04
OD009589,O003182,P0031,5,407.42,2037.1
OD009590,O003183,P0071,1,121.27,121.27
OD009591,O003183,P0052,4,120.56,482.24
OD009592,O003183,P0088,5,264.57,1322.85
OD009593,O003183,P0036,5,284.98,1424.9
OD009594,O003183,P0081,1,289.46,289.46
OD009595,O003184,P0021,3,406.79,1220.37
OD009596,O003184,P0078,1,240.25,240.25
OD009597,O003184,P0090,4,42.62,170.48
OD009598,O003185,P0091,2,72.63,145.26
OD009599,O003185,P0077,3,458.98,1376.94
OD009600,O003185,P0027,4,64.52,258.08
OD009601,O003185,P0093,2,400.2,800.4
OD009602,O003186,P0078,3,240.25,720.75
OD009603,O003186,P0060,3,202.14,606.42
